Penalty,Battery Penalty,Reward,Total
3.4718158655396842,3.858099910304473,35.47885513305664,42.8087709089008
2.319244209213764,3.866095352462109,36.02183532714844,42.20717488882431
2.4239673067844567,3.6757595247825785,32.84242248535156,38.942149316918595
2.5227593586116623,3.8406224493421535,36.46786880493164,42.831250612885455
4.788773873557786,3.85910469459982,34.360897064208984,43.00877563236659
4.090539584788104,3.9541318695865764,34.95729064941406,43.00196210378874
2.574659244664048,3.7033653045677037,35.50030517578125,41.778329725013
7.314899187659791,3.9398106808404996,31.24074363708496,42.49545350558525
2.4056300556897336,3.7093844061829024,34.03091049194336,40.14592495381599
2.75584859424385,3.281844119109458,24.9146785736084,30.952371286961707
6.46109738494048,3.8174697598471603,32.398860931396484,42.67742807618413
3.8924486947486687,3.6187014273994222,32.054691314697266,39.56584143684536
5.302846737051945,3.823830639708774,32.856689453125,41.98336682988572
1.251788882000715,3.793868063947647,36.62250518798828,41.66816213393665
3.4063004242274473,3.7645244872967436,35.46095657348633,42.63178148501052
22.57473986127215,3.7777407877623483,16.74712371826172,43.099604367296216
4.52438024611356,3.894415728828079,35.91954803466797,44.33834400960961
6.213489688217855,3.8620770661652646,31.14617729187012,41.22174404625324
3.3223981993534286,3.7089362040765526,32.55717468261719,39.58850908604717
6.049729995407088,3.8514294874913406,30.621984481811523,40.52314396470995
